,PLAYER,POS,AGE,TEAM,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SEASON,VALUE
4,George Hill,PG,34,OKC,59.857142857142854,17,22.4,3.173333333333334,6.573333333333334,0.4926125298804929,1.2063113006396589,2.66,0.4010025062656642,2.16,3.913333333333333,0.5519591141396935,0.563894523326572,1.34,1.6933333333333334,0.8278172403793231,0.5466666666666666,1.5,2.8333333333333335,2.8361904761904766,0.8357142857142856,0.1533333333333333,0.9872636815920398,1.06,8.946019900497513,2020-21,0.08881513265722184
4,Gorgui Dieng,C,31,MEM,67.85714285714286,1,14.542105263157891,2.205263157894737,4.268421052631579,0.4728197447713577,0.6561224489795918,1.863157894736842,0.4011299435028248,1.4578947368421051,2.447368421052632,0.5956989247311827,0.6041923551171393,1.5315789473684212,1.7894736842105263,0.7738573523250941,1.0894736842105264,2.6526315789473687,5.13469387755102,1.0877551020408163,0.7285714285714285,0.3894736842105263,0.9040816326530612,1.4473684210526316,6.972448979591837,2020-21,0.7005913443748233
4,JaVale McGee,C,33,CLE,69.78571428571429,2,14.719565217391304,3.145652173913043,6.1326086956521735,0.6321428571428572,0.0,0.5152173913043477,0.2784810126582279,3.002173913043478,5.589130434782609,0.5371450797355114,0.5246366536689117,0.9586956521739132,1.4739130434782608,0.6480714285714286,1.6565217391304348,3.5,5.992857142857143,0.5571428571428572,0.5142857142857142,1.1717391304347826,0.9428571428571428,2.626086956521739,8.014285714285714,2020-21,-1.9629707533258471
4,Jabari Parker,PF,25,BOS,44.92857142857143,0,12.692307692307692,2.3,4.223076923076923,0.5032520934139323,0.9013862781954887,0.8384615384615385,0.1834862385321101,2.1461538461538465,3.3846153846153846,0.6340909090909093,0.5628415300546448,0.7692307692307693,1.0,0.739436852210105,0.7615384615384616,2.4692307692307693,5.866870300751879,1.9670817669172938,1.0165648496240605,0.3769230769230769,1.891141917293233,0.9923076923076924,14.046921992481202,2020-21,-3.6281961961740623
4,James Ennis,SF,30,ORL,66.07142857142857,37,21.01960784313726,2.3098039215686272,4.9980392156862745,0.4503360790611857,0.8555485650032127,2.049019607843137,0.4411483253588518,1.4058823529411766,2.949019607843137,0.4767287234042553,0.5525696351510396,1.4450980392156862,1.786274509803922,0.8033147788144926,0.823529411764706,2.666666666666667,3.4234820089955025,0.8495890447633326,0.6021618654958235,0.2,0.7606754658385092,1.803921568627451,6.6686844077961025,2020-21,0.4515662545240588
4,James Harden,PG,31,BRK,71.14285714285714,43,36.54545454545455,7.745454545454546,16.654545454545456,0.4437857142857143,4.464285714285714,7.609090909090909,0.3643966547192354,5.054545454545455,9.127272727272729,0.5537848605577689,0.5483078602620087,6.354545454545455,7.336363636363636,0.8684999999999999,0.7636363636363638,7.118181818181819,6.514285714285713,7.5928571428571425,1.8571428571428572,0.8000000000000002,4.635714285714286,2.290909090909091,34.535714285714285,2020-21,9.824961891772032
4,James Johnson,PF,33,DAL,41.5,12,20.46274509803921,2.86078431372549,6.423529411764706,0.47235166377121474,0.9772321428571429,2.3588235294117648,0.2485453034081462,2.2745098039215685,4.02156862745098,0.5655777669429547,0.4909951159951159,0.9019607843137254,1.4745098039215687,0.6502857142857144,0.6294117647058823,2.845098039215686,3.6348214285714286,2.488392857142857,0.7450892857142856,0.8431372549019608,1.4714285714285715,2.345098039215686,8.436160714285714,2020-21,-1.0080912126129022
3,Jarrett Allen,C,22,BRK,73.0,45,29.614285714285717,4.752380952380952,7.666666666666666,0.6278571428571428,0.03571428571428571,0.3238095238095238,0.25,4.671428571428572,7.3428571428571425,0.6361867704280156,0.6251552795031056,3.2333333333333334,4.614285714285714,0.6649285714285715,3.119047619047619,6.895238095238096,8.957142857142857,1.4785714285714284,0.557142857142857,1.438095238095238,1.1571428571428573,1.5571428571428574,10.835714285714285,2020-21,3.4140623698234283
4,Jeff Teague,PG,32,BOS,54.92857142857143,7,17.26,2.223636363636364,5.156363636363636,0.43422775175644024,0.7937046004842615,1.4472727272727273,0.4736180904522614,1.5763636363636362,3.670909090909091,0.4294205052005943,0.4977080394922426,1.6145454545454547,1.9145454545454543,0.8605125082290981,0.2618181818181818,1.3236363636363635,2.491041162227603,6.19225181598063,0.870096852300242,0.2,2.0865617433414045,1.0327272727272727,11.458958837772396,2020-21,-0.3132689539428483
3,Jordan Bell,C,26,GSW,42.142857142857146,1,13.666666666666668,1.1666666666666667,3.666666666666667,0.5349423407917383,0.10418719211822655,0.3333333333333333,0.0,1.1666666666666667,3.333333333333333,0.35,0.3181818181818182,0.1666666666666666,0.3333333333333333,0.5920851735015773,1.1666666666666667,2.833333333333333,2.830788177339901,0.7864532019704432,0.2105911330049261,0.8333333333333333,0.7211822660098522,1.1666666666666667,3.3485221674876846,2020-21,-6.892005888805599
3,Justin Jackson,SF,25,MIL,69.78571428571429,3,16.985294117647058,2.611764705882353,6.476470588235294,0.4135955602413167,0.8214285714285714,3.4764705882352938,0.2961082910321489,1.5823529411764703,3.097058823529412,0.5109211775878442,0.4827429609445958,0.9029411764705882,1.126470588235294,0.8099135802469135,0.4470588235294118,1.7676470588235291,2.4917107583774247,0.9335978835978835,0.26119929453262786,0.0970588235294117,0.26525573192239854,0.9029411764705882,6.082010582010582,2020-21,-1.6931005868481883
4,Kelly Olynyk,PF,29,HOU,71.07142857142857,62,28.520000000000003,4.841428571428572,9.934285714285714,0.4647857142857143,1.4000000000000001,5.275714285714286,0.3411860276198213,3.041428571428572,4.720000000000001,0.6443704600484261,0.5779407535231522,2.0500000000000003,2.4814285714285718,0.8427142857142857,1.2314285714285715,5.732857142857143,4.707142857142857,1.8,0.7071428571428571,0.6000000000000001,1.2428571428571427,2.9771428571428573,8.95,2020-21,5.911952514775774
3,Khem Birch,C,28,ORL,48.142857142857146,22,22.80597014925373,2.8507462686567164,5.704477611940298,0.5387142857142857,0.0,0.7402985074626867,0.2883064516129032,2.6373134328358208,4.892537313432836,0.5390482001220256,0.5184458398744113,1.3567164179104476,1.9417910447761195,0.6687142857142857,2.5701492537313437,3.1671641791044776,4.35,0.9285714285714286,0.39999999999999997,0.7701492537313432,0.5357142857142857,1.6835820895522386,4.5,2020-21,1.38894564195318
4,LaMarcus Aldridge,C,35,BRK,62.57142857142857,23,25.91923076923077,5.403846153846154,11.376923076923076,0.5016428571428572,0.8285714285714285,3.1000000000000005,0.3883374689826303,4.2,8.276923076923076,0.5074349442379184,0.5278904665314402,1.5961538461538465,1.8384615384615384,0.8334285714285714,0.7230769230769232,3.8346153846153848,7.992857142857143,2.371428571428571,0.6357142857142858,1.15,1.5214285714285711,1.7961538461538462,19.885714285714283,2020-21,1.0595240699233117
4,Lou Williams,PG,34,ATL,68.85714285714286,4,21.57272727272727,4.009090909090909,9.763636363636364,0.4212142857142857,1.6642857142857141,2.618181818181818,0.40625,2.9454545454545458,7.181818181818182,0.4101265822784811,0.4650837988826816,2.3181818181818183,2.618181818181818,0.866642857142857,0.3636363636363636,1.7363636363636363,3.028571428571429,5.521428571428571,0.7571428571428572,0.1,2.6999999999999997,0.9272727272727272,19.02857142857143,2020-21,1.600966523243831
3,Luke Kornet,C,25,BOS,37.714285714285715,2,11.206451612903226,1.396774193548387,3.261290322580645,0.41821428571428576,1.1071428571428572,1.9161290322580649,0.2609427609427609,0.896774193548387,1.3451612903225807,0.6666666666666666,0.5049455984174085,0.1419354838709677,0.1838709677419354,0.7469285714285715,0.4483870967741935,1.7387096774193551,2.5357142857142856,1.0142857142857142,0.3857142857142857,1.0225806451612902,0.4428571428571429,0.6806451612903227,6.335714285714286,2020-21,-3.4716507955069167
4,Maurice Harkless,SF,27,MIA,61.214285714285715,23,20.85675675675676,1.9054054054054053,4.4324324324324325,0.49478469750889686,0.562442396313364,2.264864864864865,0.2828162291169451,1.264864864864865,2.167567567567568,0.5835411471321696,0.5021341463414635,0.9135135135135136,1.183783783783784,0.6503839285714286,0.3405405405405405,2.054054054054054,3.962903225806452,1.1370967741935483,0.9894009216589862,0.5405405405405406,0.819815668202765,2.354054054054054,6.361751152073732,2020-21,-1.0998358136264343
4,Nemanja Bjelica,PF,32,MIA,73.07142857142857,14,22.190804597701145,3.793103448275862,8.643678160919539,0.479,1.6714285714285713,3.7896551724137937,0.3582044282681225,2.435632183908046,4.824137931034483,0.5048844412675721,0.5173537234042555,1.571264367816092,1.9586206896551723,0.8023571428571429,0.6195402298850574,2.786206896551724,6.064285714285715,2.435714285714286,0.8285714285714285,0.1827586206896551,1.2714285714285716,2.0873563218390805,10.62142857142857,2020-21,2.5390534712473753
4,Norman Powell,SF,27,POR,55.57142857142857,58,31.96521739130435,6.3478260869565215,13.304347826086955,0.4848571428571429,1.7214285714285715,6.008695652173914,0.4138929088277857,3.860869565217391,7.295652173913044,0.5292014302741358,0.5705882352941176,3.4391304347826086,3.9391304347826086,0.8368571428571429,0.6565217391304348,2.4608695652173918,3.1571428571428575,1.6785714285714286,1.007142857142857,0.2782608695652174,1.342857142857143,2.3,13.135714285714286,2020-21,5.794258562610085
4,Otto Porter,SF,27,CHI,30.5,6,21.642857142857142,3.5357142857142856,8.121428571428572,0.45314228021124575,1.7551020408163265,3.7142857142857135,0.3692307692307692,2.075,4.4071428571428575,0.4708265802269044,0.5197889182058048,1.2535714285714286,1.5214285714285716,0.7403445637781374,0.9821428571428572,4.432142857142858,4.235204081632653,1.925,1.2408163265306125,0.1785714285714286,0.9249999999999999,1.4785714285714286,12.674999999999999,2020-21,1.0755352547507069
4,P.J. Tucker,PG,33,MIL,75.57142857142857,7,17.64782608695652,1.5057971014492757,4.081159420289856,0.40778571428571425,1.5785714285714287,2.769565217391305,0.3751962323390895,0.4956521739130435,1.3405797101449275,0.3697297297297298,0.4962713068181818,0.6115942028985508,0.7115942028985509,0.7724285714285715,0.4739130434782608,1.453623188405797,6.299999999999999,1.4357142857142857,1.2357142857142858,0.081159420289855,0.9357142857142858,1.1666666666666667,6.957142857142857,2020-21,-0.18170896156137117
4,Quinn Cook,PG,27,CLE,51.785714285714285,0,6.852173913043478,1.2869565217391306,2.9391304347826086,0.44064285714285717,0.8642857142857144,1.134782608695652,0.4252873563218391,0.7652173913043478,1.8043478260869563,0.4240963855421686,0.5199704142011835,0.3304347826086956,0.3304347826086956,0.7878571428571428,0.0913043478260869,0.6347826086956522,1.55,1.3571428571428572,0.3071428571428571,0.0695652173913043,0.7857142857142857,0.4043478260869566,5.928571428571429,2020-21,-2.795753285903979
4,Rajon Rondo,PG,34,ATL,48.642857142857146,3,17.1,2.08,4.779999999999999,0.4178571428571428,0.9500000000000001,1.98,0.4040404040404041,1.32,2.8,0.4714285714285715,0.5188284518828452,0.32,0.38,0.6450000000000001,0.38,2.06,3.7285714285714286,6.085714285714286,0.9357142857142858,0.1,2.1857142857142855,1.1800000000000002,7.785714285714286,2020-21,0.34670154249601015
4,Reggie Bullock,SF,29,NYK,41.07142857142857,64,29.08676470588236,3.663235294117647,8.366176470588236,0.41030804849301233,1.6524943310657598,5.888235294117648,0.4058441558441558,1.2735294117647058,2.4779411764705883,0.513946587537092,0.5806820179293372,0.8397058823529412,0.8529411764705883,0.8218587867828376,0.1911764705882353,3.0897058823529413,2.439909297052154,1.6007936507936509,0.804421768707483,0.1911764705882353,0.7982993197278911,2.1602941176470587,9.230158730158731,2020-21,4.986265408076848
4,Rodney Hood,SF,28,POR,38.357142857142854,5,17.12181818181818,1.6836363636363636,4.743636363636363,0.47971044489576636,1.5757142857142856,2.045454545454546,0.3119999999999999,1.1145454545454545,2.6981818181818182,0.4130727762803234,0.4221924108853968,0.4163636363636364,0.4854545454545454,0.8153861637678327,0.4381818181818182,1.430909090909091,3.009285714285714,1.5746428571428572,0.7975000000000001,0.1309090909090909,0.8782142857142857,1.3836363636363638,11.328571428571427,2020-21,-2.0261428568536846
3,Shaquille Harrison,SG,27,DEN,50.142857142857146,0,9.8,0.8,2.3,0.45764285714285713,0.36428571428571427,0.45,0.2222222222222222,0.7,1.85,0.3783783783783783,0.3695652173913044,0.55,0.65,0.7446428571428572,0.2,1.25,2.335714285714286,1.4214285714285713,0.9357142857142858,0.15,0.5571428571428572,1.0,5.478571428571429,2020-21,-3.821088644801156
3,Sindarius Thornwell,SG,26,NOP,24.785714285714285,1,10.333333333333334,0.7,2.2,0.48014285714285715,0.6642857142857144,1.0666666666666669,0.3125,0.3999999999999999,1.1333333333333333,0.3529411764705882,0.3939393939393938,0.1999999999999999,0.3666666666666666,0.5792857142857143,0.1666666666666666,0.7333333333333333,1.6214285714285714,1.4357142857142857,0.42857142857142855,0.1,0.7785714285714286,0.7,5.707142857142857,2020-21,-6.241597422877778
4,Taurean Prince,PF,26,BRK,62.714285714285715,10,22.09024390243902,3.2073170731707314,7.968292682926828,0.39814285714285713,2.257142857142857,3.807317073170731,0.4003843689942345,1.6829268292682926,4.2317073170731705,0.3976945244956772,0.4981634527089073,1.5756097560975608,1.8756097560975609,0.8072857142857143,0.4829268292682926,2.982926829268292,5.221428571428571,1.9428571428571428,0.9357142857142857,0.5585365853658536,1.9642857142857142,1.870731707317073,12.642857142857142,2020-21,0.7638292405624204
3,Thomas Bryant,PF,28,WAS,85.92857142857143,17,22.995454545454542,3.2545454545454544,7.477272727272727,0.5208936902910464,1.671,5.621590909090909,0.3935718617343844,1.0420454545454545,1.8556818181818184,0.5615431720759338,0.5832066869300911,1.4670454545454548,1.7352272727272726,0.7734878165312946,0.5181818181818181,2.7454545454545456,5.569857142857144,1.5224285714285715,0.48371428571428565,0.2681818181818182,0.9724285714285715,2.240909090909091,12.35657142857143,2020-21,3.433346817474039
3,Tony Bradley,C,23,OKC,38.785714285714285,8,16.285714285714285,3.1238095238095243,4.69047619047619,0.5911428571428571,0.0642857142857143,0.1,0.0,3.1238095238095243,4.642857142857142,0.672820512820513,0.6659898477157362,0.9238095238095236,1.3333333333333337,0.6334285714285715,2.052380952380952,3.6666666666666665,4.471428571428571,0.35000000000000003,0.32857142857142857,0.7523809523809524,0.6071428571428571,1.4523809523809526,4.8428571428571425,2020-21,0.16434422050024977
3,Torrey Craig,SF,30,MIL,61.5,8,16.064,2.152,4.584,0.455,0.7714285714285715,2.096,0.3740458015267175,1.432,2.388,0.5996649916247906,0.5549738219895287,0.356,0.42,0.6377142857142857,1.148,2.7880000000000003,3.357142857142857,0.8428571428571429,0.42142857142857143,0.528,0.4642857142857143,1.62,5.3999999999999995,2020-21,0.5479729160617209
4,Victor Oladipo,SG,28,HOU,27.857142857142858,33,32.75454545454545,7.148484848484848,17.493939393939392,0.4082142857142857,1.8428571428571427,7.287878787878789,0.3293139293139293,4.748484848484848,10.206060606060603,0.4652612826603325,0.4772215485882556,3.181818181818182,4.209090909090909,0.7889285714285714,0.3666666666666667,4.533333333333333,4.478571428571429,3.6571428571428575,1.2357142857142855,0.4181818181818182,2.4714285714285715,2.503030303030303,16.342857142857145,2020-21,4.580663896074037
3,Wesley Iwundu,SF,26,DAL,57.285714285714285,4,13.114634146341464,0.7878048780487805,2.5195121951219512,0.4156428571428571,0.4428571428571429,1.0,0.1,0.6878048780487805,1.5195121951219512,0.4526484751203852,0.3325266214908035,0.6317073170731708,0.7317073170731707,0.8016428571428572,0.3878048780487805,1.875609756097561,2.5357142857142856,1.1500000000000001,0.4714285714285714,0.1,0.5285714285714286,1.1878048780487809,5.421428571428571,2020-21,-4.0229748210231175
4,Will Barton,SF,30,DEN,55.357142857142854,52,24.30246913580247,3.4888888888888885,8.276543209876543,0.4364285714285714,1.8142857142857143,3.396296296296296,0.3845874227553617,2.2518518518518515,4.880246913580247,0.4614217050341512,0.5004474940334128,1.2987654320987652,1.6753086419753087,0.7705714285714286,0.6074074074074074,2.7753086419753084,5.721428571428571,3.5,0.8928571428571429,0.3074074074074073,1.5214285714285716,1.4530864197530864,14.114285714285716,2020-21,2.0852814401049264
4,Yogi Ferrell,PG,27,CLE,58.285714285714285,0,13.6,2.0,5.7,0.4247142857142857,0.6642857142857144,2.82,0.3333333333333334,1.14,2.8800000000000003,0.3958333333333333,0.4333333333333333,0.7200000000000001,0.9200000000000002,0.8637857142857143,0.54,1.44,1.2857142857142858,1.6214285714285714,0.4571428571428572,0.3399999999999999,0.6285714285714284,1.12,5.242857142857143,2020-21,-2.290201626735256
