AGE,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,VALUE,POS_C,POS_PF,POS_PG,POS_SF,POS_SG
23,41.950219320217805,0.7235428646924377,10.634341199024972,1.2936371532859157,3.527926864941616,0.3512118794242096,0.2176556712802932,0.7529670138408798,0.2486561536394859,1.1518633865158745,2.774959851100736,0.3981830122637861,0.384903262713109,0.6735574912896194,0.9788987070988172,0.728086863744045,0.6953511735587347,1.8418733442654116,2.578998284594188,0.3182660642281069,0.390009957749537,0.1559018200093261,0.5888887493492799,1.2501317851678038,3.520261235911785,-3.389716545199198,0,1,0,0,0
29,64.49803799487329,29.19862925930304,22.88679274431375,3.1400421654219706,5.932458532812259,0.5279332083972456,0.0482361909794958,0.1205904774487396,0.2795348536351673,3.1159240699322224,5.811868055363519,0.5345036144920938,0.5319686603884082,0.9153312580596606,1.4824263251398253,0.6238576069714622,2.225321300310124,3.6724362828893615,5.8977575831994855,0.9064624242094548,0.7912131625699126,0.7012032048203756,1.0153312580596607,2.290091954169655,7.251317408912927,3.043047717585086,0,1,0,0,0
33,71.66320681292113,55.82063177308847,27.03071060624541,4.056412635461769,9.941674189274671,0.4069751159393912,1.8370253628334052,4.838128990158411,0.3743062735396881,2.2270529016581944,5.10354519911626,0.4334075339172163,0.4968092438783334,1.5416917703499224,1.834026141320092,0.8630657958278007,0.3517638090205042,1.914638868691728,2.3246289109421907,2.9087048410099685,0.6858719467607151,0.3617538512709671,1.386993155160972,2.1223044977215584,11.533316170876908,-0.6058229322530261,0,0,0,0,1
28,57.64971064706752,24.83447956044712,27.437454181865725,4.3959439854312965,9.96838026832066,0.4377998475334856,0.942894975170298,2.668134279060303,0.3368199876196397,3.477167105750746,7.300245989260356,0.4746396110592097,0.4848559079534985,3.5595114344704526,4.326606501550618,0.8106271106683098,0.5,2.445911777758863,2.953577406788694,4.711950051783638,1.1782883141510032,0.3823443287197067,2.8148028615319656,2.209990042250463,13.18430433825288,3.5309002822615057,0,0,1,0,0
28,27.663910055931204,27.663910055931204,30.971997047594403,7.431173331571764,14.366055855100027,0.5187405198152328,0.0,0.0341081377402108,0.0,7.431173331571764,14.307829621870068,0.5200049449023366,0.5187405198152328,4.7769211164903895,6.488196359981348,0.7367943678015207,2.248764587507191,3.3998535882350147,5.624500080252457,1.3629746371665945,0.4229148906693722,1.3581442368098404,1.6499677923275666,2.473393498449382,19.615149684144168,3.896907152881736,1,0,0,0,0
36,75.3161973167934,48.02968712462469,26.77017968225677,5.488559507812325,11.166518580426372,0.4893844530371977,0.0,0.0582262332299588,0.0970108279479974,5.488559507812325,11.066518580426372,0.4918254348371044,0.4897255344145999,1.973046675837176,2.628948495846502,0.75909842374629,1.5994891845475567,4.751270574643312,6.426641663701121,1.7248104848576802,0.5041380109888219,0.3076656290298302,1.886564336128647,2.742466156137973,12.974283786951574,-2.206449615819557,0,1,0,0,0
30,57.72881427140459,9.84914731200695,19.17879030681486,2.491416002053405,6.309608057487753,0.3868955526544778,0.9388355447836456,2.9053556497413022,0.3104846839045673,1.55258045726976,3.4137704811877256,0.4493792000579784,0.4561555448977696,0.9782917299689528,1.0782917299689527,0.8614741830233356,0.2095180734412752,1.6284123803672503,1.8460680516475436,3.5928421559348167,0.3663638310689768,0.0658918622597891,1.512137184689214,1.6515899540565722,6.809477352300684,-6.868678577193475,0,0,1,0,0
26,65.5298459491613,48.84440333755235,27.534444544089784,4.788560763668805,10.57049511028792,0.4652348886561019,1.0269709052380755,2.7621358360336763,0.3918126995458906,3.76158985843073,7.756595465233738,0.4890880316264885,0.5101508401294282,1.242894975170298,1.5352293461404676,0.7944520180731567,0.6264425087103805,2.121019296481064,2.747461805191445,1.5688266684282357,1.029377314878827,0.2241180954897479,1.3846687419403394,2.059347441630216,11.922869312256235,5.234714091440916,0,0,0,0,1
26,76.29459311298946,32.099737170316914,21.676178495609665,2.8155785031764964,6.506956914443125,0.4270993729902471,1.0234257061218155,3.102060842885025,0.3319818640223181,1.7844871680248502,3.439004209298312,0.5185899471006187,0.5089297401711235,1.3162708925444284,1.6768215389950198,0.7499814658698164,0.6881963599813476,2.6844871680248503,3.362693485755735,1.2375537593611008,1.106973239661898,0.3440981799906738,0.7287669219310132,1.8498682148321963,7.970853605019237,6.226462471238883,0,0,0,1,0
31,57.56002653361177,20.58391481926676,25.664389924953294,4.76053306537534,10.548037035988756,0.4472559654276484,1.726953324162824,4.493274005454937,0.3776694274635904,3.033579741212516,6.020654892793607,0.4963619697796312,0.5271585374563122,1.7281565289831995,2.1458122002634927,0.793055897167825,0.509990042250463,2.6906027696220987,3.200592811872561,1.1640782644916,0.8276457135307562,0.4517638090205041,1.5347009496127728,2.441163373822228,12.9244121748762,-2.226047099595774,0,0,0,1,0
30,34.0221316360615,34.0221316360615,32.921647270504124,6.367952705144813,11.404814075137985,0.5572927773738345,0.0341081377402108,0.1782063177308847,0.3653345762718469,6.333844567404602,11.20248966191735,0.5615046102670477,0.5588982838383405,2.1447085729384874,2.9129248484189088,0.7291109832267512,2.486482339708528,5.690456357857113,8.176938697565642,2.360550646450592,0.8517638090205041,1.319980084500926,1.7387569641814764,2.117062859407731,14.948830258708538,5.677938025630271,1,0,0,0,0
29,67.85889527835967,23.036799387621336,20.251685209843565,2.7584078071454474,5.900363147830977,0.4721585965458735,0.5,1.4571050248297015,0.3445595116599189,2.282525902635195,4.443258123001276,0.5127606347842574,0.5195959468674706,1.293026760338102,1.631272909067135,0.7565833622698795,1.478305895226255,2.8948403581062907,4.373146253332545,0.665891862259789,0.594147968738359,0.2559018200093261,0.8976755867793673,2.1871747290764607,7.309842374628997,-0.791047930873802,0,1,0,0,0
29,72.77531509438205,43.726483658556944,24.243071895986127,3.432805355424465,5.897394435368508,0.582560365596552,0.1023244132206326,0.3487470064319392,0.2704427244330037,3.288707175433791,5.558637471187031,0.596075367983401,0.589270880638087,1.0746786996898765,1.6252393038900046,0.659040195965617,2.169419480300797,3.837025362833405,6.082326747644455,1.157615840282145,0.5682162754804218,1.0276457135307564,1.3652814693119757,3.319980084500925,8.008505686019227,1.6153215313597955,0,1,0,0,0
25,68.211832893213,9.623642442187808,20.598814376254875,3.581141123899331,7.772272290049124,0.464418733442654,0.9011212084002568,2.3428129787501795,0.3689360324699189,2.711803640018652,5.329459311298945,0.5043897370024746,0.5210389202172846,1.424118095489748,1.8646886574394133,0.7595640547064916,1.5142100496594035,3.1559018200093263,4.70422000740894,1.590009957749537,0.7229148906693723,0.4823443287197067,1.3635674490391565,2.9512529935680605,9.529295318458708,2.1302870772832767,1,0,0,0,0
27,71.4876458750719,52.92798352152997,30.25386106991251,5.719141283368008,12.936486550043078,0.4448817877890609,1.63936735712929,4.534554537847787,0.3639439395799871,4.121547693008759,8.436040149935502,0.4884398102142004,0.5092891333369599,4.038610552416491,4.705623623076536,0.8475455220342395,0.675881904510252,2.115249261639542,2.798796795179624,5.356859035569345,1.0428949751702985,0.1,2.3428129787501795,2.162875059671224,17.082152338541587,9.101632593819293,0,0,1,0,0
27,68.27745291026126,18.04783566087139,16.658002478144514,2.47528909263769,5.110536019853409,0.4927348591113212,0.0,0.0241180954897479,0.0,2.47528909263769,5.086417924363662,0.4942938773114145,0.4927348591113212,1.3987967951796243,1.806462424209455,0.7625969552009889,1.474167884237433,2.602423990716003,4.068926245923605,0.6688266684282355,0.314128053239285,0.5623642442187807,0.9382461487290328,2.1771026904058792,6.367030651735298,-3.719050781749965,1,0,0,0,0
27,84.12724437571687,39.84705159947323,27.232958324252547,3.5230041178958755,8.148668526424366,0.442725816844983,0.582262332299588,2.0242899800614924,0.1717744877328103,2.9486145273421305,6.1826047795928325,0.4749034792202229,0.4669154139395082,3.094337434385355,4.037435873871591,0.6929445350151288,1.2990895527158306,3.238781842056877,4.5137532992829605,2.2208582911157797,1.2103222712623696,0.5867787456448097,1.2980041673911993,1.5447122213385622,10.722608002476695,9.859335404443266,0,0,0,1,0
25,46.78899962955297,18.36697377152931,18.32415109832236,2.4880651703869963,6.808615861432772,0.3643496026028878,1.5902630416549317,4.464744945258685,0.3498579944418538,0.8978021287320648,2.367989011663836,0.3862377036091923,0.4788490346902395,1.3121047493405675,1.6333841128841042,0.7808025540105011,0.3128287741966744,1.3688876038891602,1.6930056993789084,1.5355983974695793,0.5618499254932019,0.1630531303135776,1.1457020716283353,1.462699324544294,7.891326905966166,-1.9871815408674744,0,0,0,0,1
25,63.57797414197634,57.05604786144805,32.66208279713833,5.455362983013984,13.177046499485288,0.4195202924506928,0.5746454579131548,2.1442600428074448,0.2639736419988652,4.914825662841041,11.032786456677844,0.4479383952884724,0.4401199386724537,2.9728951056532567,4.256676205797376,0.6860783876592585,1.1147156448780235,4.484992615408676,5.623826355776447,6.025667975087535,1.7127732782349905,0.629115726731891,3.338713281937108,2.8885451647822253,14.434148434104632,-1.6454887809239267,0,0,1,0,0
28,67.00411237957073,35.445282548794786,21.31539944097397,3.0803667381112803,5.823772528734022,0.5223273052381696,0.0,0.0,0.0,3.0803667381112803,5.789664390993811,0.5226683866155717,0.5223273052381696,1.8969831974114348,2.545219388390931,0.7470606537008445,2.431520154183971,3.0379825783934247,5.459512690326933,0.4564126354617694,0.2758819045102521,1.1969831974114349,0.8264425087103806,2.2087868374300874,8.067706715884459,0.5373406063900902,1,0,0,0,0
30,51.908195056880906,51.908195056880906,35.59975275488316,4.982954721667521,11.20344562162089,0.4471221953107538,0.4387569641814762,1.5986152212641354,0.2493656263750705,4.544197757486044,9.604830400356754,0.473861238449772,0.4652547362103124,1.8435873645382304,3.0148204426072174,0.6130207842396027,1.0294593112989456,3.920490899953369,4.942284582222484,10.593701568630784,1.750049788747685,0.1,3.35296701384088,2.122914890669372,12.26590944333504,3.0182060253599747,0,0,1,0,0
35,57.45847362413996,57.11739224673785,33.84533654696155,8.420079661996297,16.679708255037372,0.5083071060624541,0.4106004351982766,1.435939316583652,0.2801518484629468,8.00947922679802,15.226113267173425,0.5270428567861029,0.51990157625371,4.863074214661965,6.380137074069696,0.7639818514637533,1.3394493535494083,3.382344328719707,4.697675586779367,5.092351952045421,1.655901820009326,0.9788987070988172,2.905259219389079,2.180019915499074,22.127962027092117,4.056929464275758,0,0,0,0,1
28,61.53889067250396,48.20127752122392,30.95944236602593,4.53237653639214,9.700657227217429,0.4721754442166581,1.727645713530756,4.4611434583231535,0.3851088158660913,2.8388389606015942,5.221858097613982,0.5509880395999224,0.5613220087143279,1.93237653639214,2.318248483152856,0.8264325812300127,1.27940952255126,4.082673570256661,5.3961912305481325,2.6137649054083063,0.8694194803007974,0.8253213003101235,1.6481366134841255,1.9305805196992023,12.67653913172768,6.446736095413907,0,0,0,0,1
30,70.77513928362953,31.74378711347285,25.14390944126256,3.78352995246483,8.686611170398262,0.4375405431594711,1.4311733315717643,3.637107359253524,0.3958008558670041,2.352356620893066,5.049503811144739,0.4674628910942191,0.520215782020596,1.465891862259789,1.8153312580596608,0.8173706178084038,0.2417737667700411,2.137025362833405,2.378799129603446,1.6905207732019805,0.641773766770041,0.1,1.044098179990674,1.5453013848110495,10.530016961021,2.5505089218963604,0,0,0,0,1
23,47.09941952124368,46.8582385663462,26.37364074356622,3.5992256142119494,7.253842232980781,0.4925758193398812,0.1364325509608435,0.406973239661898,0.2462349640074908,3.4627930632511053,6.780977131059093,0.5028341404975069,0.5024206910201298,2.17518951514232,3.230480942203832,0.6724816135937198,1.741773766770041,4.078124321310765,5.754006225821018,1.1393673571292895,0.5976755867793672,0.6041380109888219,1.1064624242094547,1.9106824316183952,9.510073294527064,3.443763535557597,0,0,0,1,0
24,60.64207095181334,0.0,16.117103784721206,2.855273845986261,6.608223278751889,0.4194272507337391,0.8288489183511318,2.571215496993735,0.326463041787842,1.9746611186146248,4.037007781758153,0.4774658193295188,0.4841817815885185,0.7782063177308847,0.9223044977215584,0.8220840374260406,0.4123144554710956,2.113418082796101,2.491624400526985,1.084140345412644,0.5211832893213015,0.3199800845009258,0.6794095225512604,1.4423665786426032,7.299947256774245,1.3430688861643878,0,0,0,0,1
31,66.28437680394059,18.750886817904696,16.931545157049644,2.567067826159423,6.074955262557614,0.4297578629664234,0.6712330780689868,1.8055902640983008,0.368626374771982,1.919952843580184,4.269364998459314,0.4538887484856367,0.4825934175261053,1.2040947185072022,1.3040947185072025,0.9155793477788476,0.1658918622597891,1.1820665099954886,1.3680219826906956,2.427024131223079,0.4254048262446157,0.0417737667700411,0.9025734615097356,1.334357186029314,7.009463448895035,-3.5573519571131005,0,0,1,0,0
30,74.8218033587947,16.32969348264702,25.32042615272975,3.684473721394641,8.497993461312369,0.4348909464362931,0.4140049001522201,1.176191223169358,0.2941890280700345,3.270468821242421,7.299200460122389,0.4476766015189229,0.4581669521338702,3.083270380708743,3.973026254679967,0.770733846130935,0.5521532201114469,2.306325654264481,2.8584788743759284,4.458592359857446,0.665891862259789,0.0732386806629423,1.9499150640667924,1.41613161056916,10.885394712399664,-1.8377722110483243,0,0,1,0,0
26,72.00528396527694,54.87803958956006,32.15921986679696,5.5992431952872,14.156102230856543,0.3899212354386032,1.4599578345780295,4.402259997875766,0.3304682215904926,4.097511593939131,9.75384223298078,0.4166861584131838,0.4414916415334515,3.483993933647658,4.208112029137406,0.819360401499355,0.5482361909794959,3.4493573993797524,3.955819823589208,5.172783105501568,1.1711510816488682,0.3823443287197067,2.042894975170298,1.452885017420761,16.13244811654963,9.145832671395477,0,0,1,0,0
30,65.85807531415848,52.0460199217165,27.005986770907512,3.590009957749537,8.131783724519579,0.4399347316044568,0.9817339357718928,2.6657922847644184,0.3580259965567535,2.5665022552076024,5.431883302014948,0.4790423884434067,0.5003564058409754,1.673046675837176,2.1124960293865844,0.7930890399600071,1.2658918622597888,3.8,5.141773766770041,1.1758819045102518,0.8,0.4405705619496655,0.7823443287197068,1.8934555793704264,9.80069238936793,4.840827530000581,0,1,0,0,0
24,74.10664850543144,32.571238617614334,21.303482039627877,2.644016183570556,5.540488565529547,0.4695727152938289,0.0,0.0341081377402108,0.2752890926376901,2.644016183570556,5.472272290049125,0.473160085780653,0.4701549776261285,2.0528850174207616,2.7211012929011837,0.7487979150731396,1.61877687968055,3.715167265219423,5.309826049410225,1.186482339708529,0.6023244132206327,0.7087868374300872,1.0076656290298305,2.435229346140468,7.30680924682166,2.7767706096151428,1,0,0,0,0
38,56.25521711157344,0.4177376677004118,18.34492656486096,2.062875059671224,3.5123144554710954,0.5842495940833562,0.0,0.0682162754804217,0.0852703443505272,2.028766921931013,3.478206317730885,0.5920773255608766,0.5859550009703668,1.7788167106786985,2.6182660642281066,0.6646085189064966,1.6987967951796243,3.549967792327566,5.272882682996939,0.2823443287197066,0.5317837245195782,1.4864823397085285,0.6405705619496656,2.007583632609712,5.888114363561229,-4.917657708191571,1,0,0,0,0
33,74.2395410264951,62.503614492093874,27.03333375195216,4.009990042250463,9.348829002852057,0.4298986354598455,1.7734754948695008,4.678124321310766,0.3766157818631161,2.2365145473809616,4.646586586051543,0.4819197122313919,0.5253666812395856,1.090009957749537,1.314128053239285,0.8471709085674561,0.9594294380503344,4.522996887089491,5.482426325139825,1.331783724519578,0.7241180954897479,0.9494393957998716,1.009990042250463,2.9646886574394133,10.8734754948695,2.64290844713882,1,0,0,0,0
24,58.30398945783714,58.30398945783714,32.34426342868739,7.225239303890004,16.03738976652086,0.4506330262284707,1.5505606042001283,4.322832894249253,0.3662035490445101,5.632904932919836,11.7322125435519,0.4823973050496026,0.4993151889832749,3.5905207732019804,4.092845186422613,0.8713834572622441,0.8076656290298303,2.7070552360820166,3.4970651938315536,5.46993029575324,1.2364325509608436,0.3417737667700412,2.7706226851211726,2.185871946760715,19.54978621841208,8.747258664608966,0,0,1,0,0
32,70.49275402959634,70.49275402959634,37.92998770782664,10.024118095489747,18.746011355254232,0.5365258628493464,1.2975935903592488,3.596918782066568,0.3608041357238089,8.726524505130499,15.149092573187666,0.5794760947281291,0.5709299285404408,6.4153488391349125,8.435939316583651,0.7628725672549657,1.2188588761006691,6.229459311298945,7.4142100496594034,6.81294242949416,1.7253213003101235,0.6776955022784414,3.4341081377402105,1.5582262332299588,27.72707048273345,9.308340158369276,0,0,0,1,0
36,73.8218033587947,61.86747165900616,28.30910746031665,3.6499677923275664,8.28775432970952,0.4382683992930166,1.4429857470004044,3.592433918210264,0.3951024396590142,2.210050052021092,4.668134309315579,0.4636533200842812,0.5285953254898613,1.5438317789397074,2.0859319565313434,0.7324236567284862,0.404138010988822,3.0128736443135447,3.444197757486044,1.600326410821595,0.6195204731538472,0.314128053239285,1.0229148906693724,2.0044731972204053,10.225458870671355,-0.4325827061297743,0,0,0,1,0
36,53.316314037984526,10.121328815556067,25.389876619753306,3.4951227653736305,7.969672634373773,0.4315598507228592,0.484157926487896,1.1200796619962965,0.3424351090674798,3.010964838885734,6.849592972377477,0.4318809803834245,0.4656709506708016,1.4298705492560184,1.786283184717788,0.6126968261325689,0.6129248484189093,2.368151860135555,2.981076708554464,1.582262332299588,0.5788167106786984,0.7364501320360952,0.8722547089738734,3.256365801192154,8.828392101980922,-6.039435822133155,0,0,0,1,0
36,36.80876297707243,7.670950670801647,12.87365706878499,1.2946587841908024,3.1670130706600457,0.4013397465395082,1.0946587841908024,2.442894975170298,0.4449126250855248,0.2,0.7241180954897479,0.2507435987441554,0.5731406024065123,0.490009957749537,0.6482361909794957,0.7629127971930146,0.1,0.9746786996898764,1.1405705619496656,0.4582262332299587,0.2658918622597891,0.1758819045102521,0.2241180954897479,0.7918235555177264,4.163996268071481,-3.548679455667841,0,0,0,1,0
28,63.7096950773338,54.54481879122958,35.57079835008052,7.639414191398905,16.977096781449738,0.4515520943064139,1.791113585074542,4.815724914941481,0.3632347254039142,5.882408744064574,12.119598099738216,0.4839680162349594,0.5016267590468048,6.1182309020776025,7.415296095909157,0.8208061272737162,3.618348060648225,8.854070641165885,12.47241870181411,2.890949592234305,0.8176556712802933,0.475881904510252,2.2958619890111778,2.338328145149151,23.13993667897046,7.444213455100234,0,1,0,0,0
28,44.03808769451867,9.715799006811928,17.34053791151212,2.2521926280528284,4.93496577580486,0.4553046336112857,0.0,0.0,0.0,2.2521926280528284,4.93496577580486,0.4584165660819941,0.4553046336112857,0.621101292901183,1.303956437073333,0.494400480743781,1.6292777373834564,2.845037814475442,4.474315551858898,0.5958619890111779,0.619980084500926,1.495861989011178,0.8540882222411368,2.6599402535027776,5.167260315776881,-6.9581833087243,1,0,0,0,0
26,62.91031588654423,35.60944303332413,26.99609039719628,2.863039052511461,7.369055076613338,0.3866432425375195,0.8682162754804218,2.8364325509608435,0.3125562066859847,1.9607146392908283,4.566730663392707,0.4341844763814359,0.4492695332416282,1.0341901341603297,1.3100720386705815,0.7768872350065257,0.8123144554710955,2.83170172809946,3.685789950340596,2.159511434470453,1.36063264287071,0.2064624242094546,1.4341901341603294,2.6970651938315533,7.652602610153421,1.3647490837279357,0,0,0,0,1
31,57.94941191458141,13.03774863157844,29.38775121573025,5.179937919078955,12.574003891397195,0.4114169177034992,2.1869931551609723,6.009908045830345,0.3608601961438217,2.992944763917983,6.539977750077104,0.4567495985110073,0.498427134012548,1.3270529016581942,1.96762346360786,0.6888348186233872,0.6012032048203757,3.1399601690018515,3.741163373822227,2.6046488264412653,1.2471149825792387,0.2582262332299588,1.5129248484189093,2.485871946760715,13.881587524006909,1.3412517968062074,0,0,0,0,1
25,72.80977131059095,46.612267105997525,27.359266701066577,3.561061461903035,7.493338420799805,0.4878970546210044,0.0,0.0,0.0,3.561061461903035,7.451564654029764,0.4890736113338074,0.4878970546210044,2.17518951514232,3.458737048682402,0.6155280553271361,3.216452466459917,4.807419639769474,8.02387210622939,0.7087868374300872,0.5,0.6988787915997429,1.1970651938315535,2.3064624242094545,9.297312438948389,2.186662399135945,1,0,0,0,0
32,62.88478767248686,9.277452910261266,21.64648575269969,3.527727709950874,8.731930136284562,0.4052131802896717,1.0188588761006687,2.933579741212516,0.3488639908743193,2.508868833850206,5.774232299582301,0.4334639334001693,0.4634138010988821,1.3759639009303706,1.735393338980705,0.7971754442166582,0.2417737667700411,1.9924163673902884,2.2759639009303703,4.473111091182043,0.4076656290298303,0.0241180954897479,1.903609614461127,1.534108137740211,9.41849447241321,1.2458840154393158,0,0,1,0,0
24,74.63056633586713,49.685162638230125,28.48738681204279,3.816963281912361,8.789910380254165,0.4314996904818404,0.8881963599813476,2.5281565289831995,0.3621731010452456,2.852885017420761,6.227645713530756,0.4602093855591742,0.4842687258359918,1.655901820009326,2.197675586779367,0.7423137374241897,0.9123144554710956,3.4352293461404675,4.331091335151646,1.529970126751389,0.6835475335400824,0.2417737667700411,1.0559018200093262,1.961753851270967,10.178024743815396,4.63679433831721,0,1,0,0,0
26,16.325417850888574,3.06973239661898,9.034996284855705,0.9933560018750562,2.727892958647592,0.2944379159514301,0.5840583489925257,1.1821627548042175,0.5712242875313609,0.4092976528825306,1.545730203843374,0.15689743360497,0.4022619748372016,0.3410813774021088,0.4092976528825306,0.2841207873759567,0.0682162754804217,0.8593474416302158,0.9275637171106376,0.6322125435519029,0.5882783564014663,0.0341081377402108,0.2728651019216871,0.5481541945593772,2.9459598678849583,5.0377683057989655,0,0,1,0,0
33,55.39630927464897,41.02951131387218,26.89070700021713,3.75661179045251,9.103761935182252,0.4120179476083645,0.9912131625699128,3.093026760338102,0.3224989621217007,2.741280532392849,5.976627037103939,0.4600772878851821,0.4706834385031367,2.98649992078378,3.8147560272623497,0.7769598040343829,0.2482361909794958,1.9917415590976075,2.239977750077104,5.215348839134911,0.9459117777588631,0.190009957749537,1.980630308446888,2.208276021977644,11.490936664258712,0.404073166675354,0,0,1,0,0
27,26.954683321293565,5.706402661964248,18.30446725252577,2.500510815452443,6.385690372845226,0.3937292951726655,0.6264425087103805,1.7452193883909306,0.3477220787470426,1.8740683067420625,4.616352888964547,0.4098057756522112,0.4417225470897387,1.357105024829702,1.8142100496594036,0.7584695350145195,0.6087868374300874,2.4422845822224843,3.051071419652572,1.2964723819589914,0.490009957749537,0.1417737667700412,1.0482361909794955,1.1241180954897478,6.984569164444968,-9.661500063152625,0,0,0,0,1
