2P,FG%,2PA,GS,TRB,3P%,3PA,ORB,FTA,BLK,TOV,PF,2P%,DRB,3P,FT,FG,FGA,eFG%,FT%,AST,AGE,G,STL,MP,PTS,VALUE
2.414285714285714,0.4935,4.6000000000000005,5.928571428571429,5.471428571428572,0.2869285714285713,0.6357142857142858,2.0142857142857147,1.457142857142857,0.5071428571428571,1.0142857142857142,1.992857142857143,0.5173571428571428,3.4857142857142853,0.2428571428571428,0.9428571428571428,2.5928571428571425,5.235714285714287,0.512,0.6408571428571428,1.085714285714286,29,78.5,0.6357142857142858,20.50714285714286,6.335714285714286,2.8455199314136967
1.1928571428571428,0.3608998403830806,2.9571428571428564,16.714285714285715,1.914285714285714,0.3178074534161491,3.921428571428571,0.2785714285714286,1.0785714285714283,0.3285714285714285,1.1571428571428573,1.75,0.4005714285714286,1.6285714285714286,1.2857142857142858,0.8642857142857142,2.528571428571429,6.892857142857143,0.4505263367916999,0.7994591836734694,2.2214285714285715,33,72.14285714285714,0.5785714285714285,21.42142857142857,7.2,-0.5625588578517047
2.907142857142857,0.4178571428571428,6.4071428571428575,19.285714285714285,2.9857142857142853,0.347,2.7785714285714285,0.4714285714285714,3.671428571428572,0.4642857142857143,2.0285714285714285,2.257142857142857,0.4487142857142857,2.5500000000000003,0.9857142857142858,3.042857142857143,3.8,9.157142857142857,0.4697142857142857,0.8098571428571428,3.5357142857142856,28,76.35714285714286,0.8357142857142856,26.342857142857145,11.614285714285714,3.528438112786469
7.75,0.5152857142857143,14.935714285714283,60.71428571428572,7.557142857142858,0.1204999999999999,0.1642857142857142,2.821428571428572,5.107142857142857,1.7357142857142855,2.057142857142857,2.914285714285714,0.5192142857142857,4.828571428571428,0.0,4.042857142857143,7.75,15.035714285714286,0.5159285714285715,0.7968571428571428,1.55,28,68.71428571428571,0.7214285714285714,32.25,19.635714285714283,3.8926034132444975
2.9928571428571438,0.4562857142857143,6.407142857142857,53.57142857142857,5.221428571428572,0.3413571428571428,1.4142857142857144,1.2642857142857142,1.6285714285714283,0.3285714285714285,1.0142857142857142,2.307142857142857,0.4695,3.95,0.6071428571428571,1.1714285714285713,3.5357142857142856,7.821428571428571,0.4922142857142857,0.7184285714285714,1.0214285714285716,36,77.85714285714286,0.5785714285714285,20.9,8.821428571428571,-2.4084834067977803
1.4971066907775767,0.3564594217738949,3.4481012658227845,9.928571428571429,2.186347197106691,0.29375494276795,3.546383363471971,0.2301989150090416,1.0311934900542497,0.0357142857142857,1.6396021699819168,1.9136528028933093,0.4243628695248413,1.9792043399638333,1.0688065099457504,0.902622061482821,2.5659132007233274,6.964285714285714,0.4303969912198523,0.8265135281385281,3.918896925858952,30,43.85714285714285,0.4555153707052441,21.405696202531647,7.0620253164556965,-7.126579738746929
4.114285714285714,0.4412142857142856,8.407142857142857,72.42857142857143,3.021428571428572,0.3608571428571428,5.021428571428571,0.6142857142857142,1.5357142857142858,0.2642857142857143,1.414285714285714,2.242857142857143,0.4911428571428571,2.407142857142857,1.7714285714285711,1.2285714285714289,5.885714285714286,13.342857142857143,0.5089285714285714,0.7845714285714287,1.9642857142857144,26,75.14285714285714,1.3571428571428572,32.67857142857143,14.807142857142855,5.112163257918687
2.7789198606271777,0.4353485040033713,5.284843205574913,52.35714285714285,4.475261324041812,0.3192591640972936,4.076480836236934,0.9477351916376308,2.670209059233449,0.4397212543554007,0.9167247386759582,2.2930313588850173,0.5234267530911736,3.611672473867596,1.3381533101045295,2.1510452961672475,4.0599303135888505,9.297038327526131,0.5049365781710915,0.7974624886099019,1.5358885017421602,26,75.92857142857143,1.400871080139373,27.19390243902439,11.657491289198603,6.221496590339169
2.278571428571429,0.4026428571428572,4.964285714285714,13.571428571428571,2.5,0.3373571428571428,4.371428571428571,0.4142857142857143,1.4928571428571429,0.2857142857142857,0.9785714285714284,1.9214285714285717,0.4584285714285714,2.085714285714286,1.4928571428571429,1.1857142857142855,3.7714285714285714,9.342857142857143,0.4807142857142857,0.7996428571428572,0.9642857142857144,31,71.35714285714286,0.6214285714285713,22.12857142857143,10.25,-2.2502978038689085
5.964285714285714,0.5188571428571429,10.728571428571428,76.5,7.35,0.3345714285714285,2.164285714285714,1.807142857142857,1.7785714285714285,1.4428571428571428,1.3642857142857143,1.8785714285714288,0.5552142857142858,5.514285714285714,0.7428571428571429,1.3785714285714286,6.707142857142857,12.892857142857142,0.5478571428571428,0.7785714285714286,3.157142857142857,30,76.5,0.8357142857142856,31.70714285714286,15.44285714285714,5.658742352990652
1.1584761904761902,0.4280018159806295,2.5436190476190474,0.0,3.6449523809523816,0.3938340040241448,1.5266666666666666,1.052,0.9578095238095238,0.2571428571428571,0.6714285714285714,1.768857142857143,0.4450510883787319,2.5929523809523807,0.626,0.7863809523809524,1.7201904761904765,4.052761904761906,0.5018895278450363,0.8079337820234477,0.8253333333333333,29,76.14285714285714,0.3967619047619047,15.227523809523811,4.824190476190476,-0.9601802877018444
3.2857142857142856,0.5802142857142857,5.392857142857143,74.57142857142857,6.328571428571428,0.2894285714285714,0.5571428571428572,2.2357142857142858,1.5857142857142856,1.0142857142857145,1.3142857142857145,2.8428571428571425,0.6120714285714285,4.085714285714286,0.1714285714285714,0.9785714285714284,3.521428571428572,6.007142857142857,0.5935714285714285,0.5867142857142857,1.657142857142857,29,77.71428571428571,0.6714285714285714,24.25714285714286,8.092857142857143,1.4250131449392074
2.6,0.4615,5.178571428571429,9.5,4.35,0.3851428571428572,2.814285714285714,1.1857142857142855,1.9428571428571424,0.5214285714285715,1.2428571428571429,2.7142857142857144,0.5018571428571429,3.1,1.1,1.4285714285714286,3.7285714285714286,8.092857142857143,0.5297857142857143,0.7355,1.5642857142857145,25,67.64285714285714,0.8357142857142856,20.757142857142856,9.992857142857144,2.0187029379727144
4.591151385927505,0.4272832561811461,9.850106609808105,54.92857142857143,2.79456289978678,0.3640972222222222,5.502345415778252,0.580277185501066,6.1344349680170565,0.0910447761194029,2.555543710021322,2.1106609808102346,0.4644437892334031,2.2214285714285715,1.9733475479744136,5.357569296375266,6.544882729211087,15.345309168443496,0.4934485592277604,0.8681907703040999,5.645095948827292,27,77.0,1.0498933901918976,30.54829424307036,20.4045842217484,9.240708279882154
2.807142857142857,0.5012857142857142,5.521428571428571,19.428571428571427,3.8428571428571434,0.0,0.0,1.2642857142857142,1.9357142857142853,0.4642857142857143,0.8357142857142856,1.8857142857142857,0.5014285714285714,2.521428571428572,0.0,1.5928571428571427,2.807142857142857,5.521428571428571,0.5012857142857142,0.8104285714285714,0.7571428571428571,27,67.0,0.2071428571428571,14.685714285714289,7.242857142857143,-4.08105197221005
5.685714285714285,0.4522142857142857,11.62857142857143,66.42857142857143,5.414285714285714,0.3287857142857143,3.107142857142857,1.3785714285714283,6.95,0.5928571428571427,1.792857142857143,1.8214285714285716,0.4852857142857142,4.128571428571429,1.0285714285714287,5.757142857142857,6.65,14.635714285714284,0.4870714285714286,0.8280714285714286,4.2142857142857135,27,66.42857142857143,1.6785714285714286,37.54285714285714,20.085714285714285,9.932188855167196
1.0721884498480243,0.3668465158645816,2.9103343465045595,31.071428571428573,2.0890577507598787,0.3626753141934739,5.734954407294832,0.3151975683890577,1.933738601823708,0.1562310030395136,1.2203647416413372,1.672948328267477,0.3701712570999893,1.76048632218845,2.094376899696049,1.5846504559270511,3.1665653495440726,8.616717325227965,0.4875829664490663,0.8173197507190795,1.825531914893617,25,64.5,0.6633738601823708,22.927355623100304,10.027355623100304,-1.86729343333695
4.62878787878788,0.4334248382279742,10.167099567099568,46.785714285714285,5.254761904761905,0.2661179401993355,1.5086580086580086,0.9426406926406926,3.557142857142857,0.6822510822510822,3.141774891774892,2.8679653679653683,0.457045671869477,4.283549783549783,0.4136363636363636,2.432683982683983,4.978138528138528,11.675757575757574,0.4501617720258836,0.6712528532073987,5.712337662337662,25,58.57142857142857,1.5826839826839827,31.367532467532467,12.774025974025976,-1.7545037031581652
4.278571428571429,0.5387142857142857,7.878571428571427,75.42857142857143,7.214285714285714,0.0,0.0,3.321428571428572,2.128571428571429,1.55,1.4428571428571428,2.185714285714286,0.54,3.9642857142857135,0.0,1.6857142857142855,4.278571428571429,7.885714285714285,0.5387142857142857,0.7900714285714285,1.2214285714285715,28,75.42857142857143,0.2357142857142857,27.62857142857143,10.157142857142857,0.40590607152712
3.9466386554621846,0.442018387553041,8.43109243697479,67.85714285714286,5.813025210084033,0.3433971493359248,2.127731092436975,1.0521008403361345,1.828991596638656,0.0999999999999999,3.6176470588235294,2.3394957983193274,0.466131519680606,4.818067226890756,0.7571428571428571,0.9949579831932772,4.639495798319328,10.558823529411764,0.4763868458274399,0.5273034315553897,10.476050420168068,30,67.85714285714286,1.7676470588235291,33.4936974789916,11.050420168067228,2.6924500660670807
7.364285714285714,0.4663571428571428,15.37857142857143,68.42857142857143,3.957142857142857,0.2034285714285714,0.8857142857142856,1.042857142857143,5.592857142857143,0.5071428571428571,2.921428571428572,1.6571428571428573,0.4803571428571428,2.914285714285714,0.2214285714285714,4.392857142857143,7.585714285714286,16.29285714285714,0.4724285714285715,0.7815714285714286,4.664285714285714,35,69.14285714285714,1.157142857142857,31.042857142857144,19.714285714285715,4.021356177131255
2.9,0.4213571428571429,5.907142857142857,71.14285714285714,6.142857142857143,0.3420714285714285,5.271428571428572,0.8714285714285713,2.314285714285714,0.6071428571428571,2.5857142857142854,1.592857142857143,0.4941428571428571,5.264285714285713,1.8142857142857145,1.9642857142857144,4.707142857142856,11.178571428571429,0.5028571428571429,0.848,5.464285714285714,28,71.14285714285714,0.9571428571428572,34.642857142857146,13.19285714285714,6.496282914890212
2.1785714285714284,0.4036428571428571,4.685714285714285,8.857142857142858,2.007142857142857,0.3342857142857142,4.15,0.1928571428571428,1.8571428571428568,0.0071428571428571,1.1428571428571428,1.35,0.4652142857142857,1.8142857142857145,1.35,1.5928571428571427,3.5285714285714285,8.77142857142857,0.4820714285714286,0.8382857142857143,1.807142857142857,30,67.14285714285714,0.5071428571428571,24.014285714285712,10.0,2.6594779439993728
4.128571428571428,0.5144285714285715,7.857142857142857,23.785714285714285,6.6571428571428575,0.0,0.65,1.792857142857143,3.9642857142857135,0.5,1.092857142857143,1.6,0.5247857142857143,4.871428571428572,0.2571428571428572,2.7642857142857147,4.385714285714286,8.514285714285714,0.5306428571428571,0.6877142857142856,1.292857142857143,23,24.642857142857142,0.45,28.821428571428573,11.792857142857144,3.4018261280917503
2.2285714285714286,0.4396428571428571,4.4,2.2857142857142856,3.271428571428572,0.3217857142857143,2.65,0.5285714285714286,1.2357142857142858,0.3714285714285714,0.7428571428571429,1.4714285714285715,0.5102857142857143,2.807142857142857,0.8214285714285714,0.9785714285714284,3.1214285714285714,7.021428571428571,0.5018571428571429,0.7788571428571428,1.1357142857142857,24,61.42857142857143,0.5499999999999999,17.22142857142857,8.064285714285715,1.399253663617785
1.3768907563025208,0.430897810218978,2.975210084033613,5.857142857142857,1.1012605042016808,0.3532970195272353,1.4756302521008404,0.1357142857142857,1.0004201680672271,0.0357142857142857,0.5899159663865545,0.8756302521008402,0.4657113168005588,0.9277310924369748,0.5142857142857142,0.9004201680672269,1.8626050420168068,4.450840336134454,0.4844546402502606,0.8943502304147464,1.596218487394958,31,58.5,0.2878151260504201,12.8609243697479,5.168487394957984,-3.5275424187534066
2.6657917383821,0.4426760444029445,5.5766781411359725,7.428571428571429,2.4240963855421684,0.3310514593778979,1.2710628227194491,0.3405335628227194,3.3612306368330462,0.0714285714285714,1.416157487091222,1.1816910499139417,0.4708685627367341,2.099634251290878,0.3828528399311532,2.5523020654044752,3.036144578313253,6.788188468158348,0.4726762172452045,0.7688955894298601,2.976506024096385,30,76.92857142857143,0.5678571428571428,20.253119621342517,9.034853700516353,-1.91761712399853
4.764285714285713,0.4125714285714285,10.714285714285714,73.85714285714286,4.128571428571428,0.3491428571428571,5.464285714285714,0.6571428571428571,5.114285714285714,0.4928571428571429,1.9714285714285715,1.457142857142857,0.4442857142857143,3.5,1.9214285714285717,4.321428571428571,6.685714285714285,16.178571428571427,0.4722857142857143,0.8405714285714285,5.235714285714287,26,75.0,1.5142857142857142,35.214285714285715,19.642857142857142,9.19009755460908
2.064285714285714,0.4430714285714286,4.1,66.21428571428571,5.878571428571429,0.3863571428571429,4.242857142857143,1.3142857142857145,1.55,0.8214285714285714,0.7999999999999999,1.7357142857142855,0.5027857142857143,4.621428571428572,1.6571428571428568,1.2571428571428571,3.721428571428572,8.285714285714286,0.5417857142857143,0.7949999999999999,1.3571428571428572,30,79.07142857142857,0.7642857142857142,27.85,10.285714285714286,4.919043616475982
3.007142857142857,0.5022142857142857,5.792857142857143,51.642857142857146,5.950000000000001,0.35,0.0642857142857143,1.7785714285714285,2.9714285714285715,0.8428571428571429,0.9428571428571428,2.664285714285714,0.5084285714285715,4.2,0.0,2.242857142857143,3.007142857142857,5.921428571428572,0.5031428571428572,0.758,1.1785714285714286,24,70.5,0.6928571428571428,23.714285714285715,8.192857142857141,2.598721460741741
1.5261904761904763,0.5537357739753282,2.580952380952381,15.357142857142858,4.166666666666666,0.2827507190795781,0.4261904761904762,1.3761904761904762,1.5690476190476186,0.6833333333333333,0.4904761904761904,1.311904761904762,0.5903233082706766,2.7904761904761908,0.1261904761904761,1.0833333333333337,1.6595238095238092,2.980952380952381,0.5750189017111023,0.6816961325966852,0.5261904761904761,38,39.642857142857146,0.4928571428571428,16.349999999999998,4.492857142857143,-5.075661296072813
0.9359183673469388,0.4204376548307184,1.8787755102040813,41.0,3.6312244897959194,0.3892554112554113,3.874897959183673,0.5,0.55,0.4736734693877551,0.7665306122448978,2.100408163265306,0.511387537993921,3.1312244897959185,1.5075510204081632,0.4428571428571429,2.379183673469388,5.71326530612245,0.5538187448389761,0.8260714285714287,1.1,33,72.28571428571429,0.4951020408163264,20.14530612244898,6.77061224489796,2.695765972927515
5.742857142857142,0.4524285714285714,11.614285714285714,60.57142857142857,3.1000000000000005,0.3505,4.921428571428572,0.7642857142857142,4.057142857142857,0.2999999999999999,2.3857142857142857,1.9928571428571429,0.4957142857142856,2.242857142857143,1.75,3.5500000000000003,7.492857142857143,16.62857142857143,0.5051428571428572,0.8769999999999999,4.942857142857143,24,60.57142857142857,1.2428571428571429,33.16428571428572,20.285714285714285,8.882393242286394
8.221428571428572,0.5142142857142857,14.435714285714283,74.07142857142857,6.964285714285714,0.3268571428571429,4.064285714285715,1.2428571428571429,6.921428571428572,0.6071428571428571,3.4857142857142853,1.9071428571428568,0.5659285714285714,5.792857142857143,1.3000000000000005,4.971428571428572,9.521428571428572,18.5,0.5506428571428572,0.7263571428571429,6.935714285714285,32,74.07142857142857,1.4714285714285715,35.892857142857146,25.428571428571427,9.118484229691878
1.1071428571428572,0.4534285714285714,2.185714285714285,13.928571428571429,2.0,0.3965,2.3428571428571425,0.2285714285714286,1.3428571428571427,0.1714285714285714,0.6642857142857143,1.6928571428571428,0.5227142857142858,1.7428571428571429,0.9428571428571428,0.9357142857142858,2.021428571428572,4.528571428571429,0.5574285714285715,0.6771428571428572,0.8571428571428571,36,74.57142857142857,0.4214285714285714,18.235714285714288,5.914285714285714,-0.5437302572918631
0.3285714285714285,0.3999999999999999,0.7071428571428572,1.0,1.042857142857143,0.3932142857142858,2.4928571428571438,0.1928571428571428,0.5928571428571429,0.1714285714285714,0.2642857142857143,1.0071428571428571,0.4234999999999999,0.9142857142857144,0.9928571428571428,0.4857142857142857,1.2571428571428571,3.1714285714285717,0.5527857142857143,0.8071428571428572,0.3428571428571428,36,48.57142857142857,0.1999999999999999,10.357142857142858,3.985714285714286,-3.7873778448518287
3.5785714285714283,0.426,7.492857142857143,76.42857142857143,10.028571428571428,0.3631428571428571,5.621428571428572,1.9714285714285715,4.45,0.5,1.792857142857143,2.021428571428572,0.4732142857142857,8.085714285714285,2.071428571428572,3.642857142857143,5.578571428571428,13.114285714285714,0.5036428571428572,0.8167857142857142,2.4857142857142853,28,76.42857142857143,0.7714285714285715,32.5,16.835714285714285,7.520458987382916
1.5145161290322584,0.3859398943597839,3.3778801843317967,14.5,3.784331797235023,0.3146796624963631,2.86221198156682,0.7214285714285714,0.9384792626728108,0.3350230414746544,1.212442396313364,2.256682027649769,0.4480885172449724,3.062903225806452,0.9064516129032258,0.6981566820276497,2.4281105990783414,6.232949308755759,0.4577107947301317,0.7535431309904154,1.841935483870968,26,57.71428571428572,1.1,24.691935483870967,6.496543778801843,1.317369016779437
2.043469387755102,0.4159159442140972,4.636734693877551,66.71428571428571,2.9779591836734696,0.392344931415189,6.45,0.5536734693877551,1.0024489795918368,0.3089795918367347,1.0140816326530613,2.5216326530612245,0.4442637030643072,2.498367346938775,2.5102040816326534,0.6918367346938775,4.636734693877551,11.08673469387755,0.5302847719562759,0.672677863213274,2.109591836734694,31,74.78571428571429,1.1126530612244898,30.56938775510204,12.45938775510204,1.1019567720113854
3.185714285714286,0.5683571428571429,5.657142857142857,32.0,8.72857142857143,0.0,0.0,3.3000000000000003,3.0785714285714287,0.6142857142857142,0.8285714285714285,2.4285714285714284,0.5684285714285714,5.428571428571429,0.0,1.907142857142857,3.185714285714286,5.657142857142857,0.5683571428571429,0.6286428571428572,0.7214285714285714,25,82.0,0.4714285714285714,27.72142857142857,8.278571428571428,1.7481978987666096
2.657142857142857,0.4343571428571429,5.678571428571429,13.214285714285714,1.9714285714285715,0.3623571428571429,3.085714285714286,0.3571428571428571,1.2714285714285716,0.0,1.3357142857142856,1.4785714285714284,0.4719285714285713,1.614285714285714,1.1642857142857144,1.0,3.821428571428572,8.764285714285714,0.4976428571428571,0.7832142857142858,3.878571428571429,32,75.21428571428571,0.3928571428571428,20.85,9.75,1.3078514714403495
3.042857142857143,0.4657857142857143,6.042857142857143,63.07142857142857,5.007142857142857,0.3867142857142857,2.9714285714285715,1.2285714285714284,1.9642857142857144,0.2071428571428571,0.9142857142857144,2.007142857142857,0.5047857142857143,3.835714285714285,1.1428571428571428,1.457142857142857,4.257142857142857,9.078571428571427,0.5299285714285714,0.7462142857142856,1.664285714285714,24,71.42857142857143,0.6428571428571429,29.971428571428568,11.085714285714284,4.706288122429412
0.7714285714285714,0.3163095238095237,2.028571428571429,5.785714285714286,1.2214285714285715,0.3607142857142857,1.7857142857142858,0.1285714285714286,0.7714285714285714,0.0642857142857143,0.5142857142857143,0.8642857142857142,0.2957142857142857,1.0928571428571427,0.7428571428571429,0.6428571428571429,1.5142857142857142,3.814285714285714,0.4002142857142857,0.0,1.1071428571428572,26,29.0,0.3928571428571428,11.7,4.478571428571429,5.093613739944969
1.7285714285714284,0.4337857142857143,3.4285714285714284,0.8571428571428571,2.0785714285714287,0.3354285714285714,2.7857142857142856,0.2642857142857143,2.2214285714285715,0.1928571428571428,1.0642857142857145,1.8928571428571428,0.5097857142857143,1.8142857142857145,0.9428571428571428,1.6785714285714286,2.671428571428572,6.157142857142857,0.5085,0.7535,2.364285714285714,33,65.71428571428571,0.9142857142857144,20.664285714285715,7.964285714285714,0.4131598089432831
2.142857142857143,0.4089285714285714,4.592857142857143,73.14285714285714,3.3000000000000003,0.3706428571428571,6.864285714285715,0.4071428571428571,2.1714285714285717,0.1999999999999999,1.1357142857142857,2.257142857142857,0.4652857142857143,2.8285714285714287,2.55,1.7642857142857145,4.685714285714285,11.457142857142856,0.5196428571428572,0.8294285714285713,2.05,30,73.14285714285714,1.0785714285714287,33.84285714285714,13.75,5.091627824808055
5.092857142857143,0.4546428571428572,10.37857142857143,75.92857142857143,6.307142857142857,0.3735714285714286,4.2785714285714285,0.6571428571428571,3.8,0.6071428571428571,1.1285714285714286,2.1,0.4873571428571428,5.678571428571429,1.6071428571428572,3.364285714285714,6.607142857142857,14.592857142857143,0.5083571428571428,0.8902857142857143,1.8928571428571428,38,75.92857142857143,0.6571428571428571,31.057142857142857,18.25714285714286,3.9812017883552975
2.378571428571429,0.4342142857142858,5.114285714285714,11.5,3.75,0.3417142857142857,1.6999999999999995,1.0857142857142856,0.8642857142857144,0.6142857142857142,0.8714285714285713,2.5785714285714287,0.4671428571428571,2.664285714285714,0.5285714285714286,0.6714285714285714,3.0,6.814285714285715,0.4755714285714286,0.7692857142857142,1.25,28,66.42857142857143,0.7857142857142857,20.02857142857143,7.128571428571428,-0.1998946205778352
3.1534482758620688,0.4304141229141229,6.666502463054187,0.6428571428571429,4.6541871921182265,0.319216633132126,3.0482758620689654,0.6036945812807881,2.638669950738916,0.4194581280788177,1.4307881773399014,1.5660098522167487,0.4727237987745888,4.050492610837439,1.025615763546798,2.075862068965517,4.200985221674878,9.714778325123152,0.4785409035409035,0.8007477821963904,2.05935960591133,26,72.21428571428571,0.8322660098522167,23.964778325123152,11.50344827586207,3.12852988119598
5.171428571428572,0.5425000000000001,9.478571428571428,66.92857142857143,8.75,0.3571428571428571,0.0285714285714285,3.378571428571429,3.4857142857142853,0.8714285714285713,1.4785714285714284,2.5785714285714287,0.5437857142857143,5.371428571428572,0.0,2.2357142857142858,5.171428571428572,9.514285714285714,0.5425000000000001,0.6379285714285714,1.1999999999999995,27,70.21428571428571,0.6142857142857144,26.15,12.614285714285714,1.634351372373405
1.4984126984126984,0.4967442396313363,2.725396825396825,26.714285714285715,2.8484126984126985,0.3292509481668773,0.7579365079365079,0.7341269841269842,1.0571428571428572,0.192063492063492,0.7277777777777779,1.9,0.5487347751849744,2.05,0.2277777777777778,0.715079365079365,1.726190476190476,3.4912698412698413,0.5321774193548388,0.6718084291187739,0.8277777777777777,29,67.0,0.8055555555555555,19.026190476190475,4.45952380952381,-8.722374476298995
0.1857142857142857,0.3554285714285714,0.3999999999999999,5.857142857142857,1.4,0.3608571428571429,1.4499999999999995,0.1214285714285714,0.0785714285714285,0.0999999999999999,0.4357142857142856,1.1928571428571428,0.3183571428571428,1.2857142857142858,0.5214285714285715,0.0714285714285714,0.7071428571428572,1.85,0.5024285714285714,0.0,0.95,36,50.92857142857143,0.2999999999999999,10.421428571428573,1.942857142857143,-3.6295824810259374
1.845691609977324,0.3822812012148392,4.187074829931973,22.785714285714285,2.7579365079365075,0.3184396222234532,3.962471655328798,0.5032879818594104,0.8574829931972789,0.0972789115646258,1.7599773242630383,2.445011337868481,0.4417624854819976,2.3343537414965985,1.2649659863945577,0.719047619047619,3.110657596371882,8.146825396825397,0.4597526468167239,0.793961038961039,4.797845804988662,34,47.92857142857143,0.6564625850340136,25.76122448979592,8.186621315192744,2.479903218515941
