PLAYER,POS,AGE,TEAM,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SEASON,VALUE
Kent Bazemore,SG,28,ATL,69.33333333333333,65.16666666666667,27.349999999999998,4.25,10.116666666666667,0.41983333333333334,1.5333333333333332,3.983333333333334,0.3718333333333333,2.75,6.1000000000000005,0.45133333333333336,0.49383333333333335,2.0500000000000003,2.65,0.7698333333333333,0.46666666666666673,3.3166666666666664,3.8166666666666664,2.9333333333333336,1.3666666666666665,0.6666666666666666,2.0666666666666664,2.3,12.050000000000002,2017-18,5.296545159820971
Dewayne Dedmon,C,28,ATL,66.0,38.666666666666664,20.316666666666666,2.983333333333333,5.5,0.5625,0.4000000000000001,1.15,0.1775,2.5833333333333335,4.3500000000000005,0.598,0.589,1.0166666666666666,1.3166666666666667,0.7474999999999999,1.5666666666666667,5.216666666666666,6.766666666666667,0.9833333333333334,0.5333333333333333,0.8000000000000002,1.0666666666666667,2.4166666666666665,7.433333333333334,2017-18,3.2138055898975506
Jeremy Evans,SF,30,ATL,16.833333333333332,0.6666666666666666,6.466666666666666,0.9333333333333332,1.2833333333333334,0.7726666666666667,0.05000000000000001,0.18333333333333335,0.15,0.8666666666666667,1.0999999999999999,0.8236666666666667,0.7891666666666666,0.26666666666666666,0.3666666666666667,0.37599999999999995,0.75,0.6666666666666666,1.4166666666666667,0.08333333333333333,0.11666666666666665,0.15,0.5833333333333334,0.8333333333333334,2.1999999999999997,2017-18,-6.637201709157191
Mike Muscala,C,26,ATL,59.833333333333336,4.5,17.466666666666665,2.3666666666666667,4.966666666666668,0.48033333333333333,0.8666666666666666,2.2500000000000004,0.3761666666666666,1.5333333333333332,2.733333333333334,0.5558333333333333,0.5598333333333333,0.8666666666666667,1.0166666666666666,0.8473333333333333,1.0166666666666668,2.633333333333333,3.6166666666666667,1.0666666666666667,0.4666666666666666,0.5333333333333333,0.75,1.4166666666666667,6.416666666666667,2017-18,1.272442251631742
Miles Plumlee,C,29,ATL,52.666666666666664,23.833333333333332,14.322962962962961,1.6525925925925924,2.9544444444444444,0.5502391464311994,0.0,0.0,0.0,1.6525925925925924,2.9544444444444444,0.5502391464311994,0.5502391464311994,0.5351851851851852,1.0062962962962965,0.5341287297527707,1.2314814814814812,2.148888888888889,3.3944444444444444,0.6114814814814815,0.3192592592592592,0.48333333333333334,0.8903703703703704,1.4385185185185183,3.8474074074074074,2017-18,-2.8520043664687003
Dennis Schröder,PG,24,ATL,73.16666666666667,60.5,29.383333333333336,6.733333333333333,15.316666666666668,0.43850000000000006,1.1500000000000001,3.6833333333333336,0.312,5.583333333333333,11.6,0.47983333333333333,0.47733333333333333,2.933333333333333,3.4499999999999997,0.8413333333333334,0.5666666666666665,2.433333333333333,3.016666666666667,5.933333333333334,1.0,0.13333333333333333,2.8333333333333335,2.016666666666667,17.5,2017-18,5.297111940816354
Quincy Acy,PF,27,BRK,57.5,9.166666666666666,17.050877192982455,1.8868421052631577,4.6947368421052635,0.4052519561815337,1.1192982456140352,3.0263157894736845,0.37338495575221237,0.7728070175438596,1.6736842105263159,0.42947642679900744,0.5181877934272301,0.8640350877192983,1.181578947368421,0.7697238723872387,0.6675438596491228,2.7385964912280705,3.3780701754385967,0.6517543859649123,0.4456140350877193,0.4070175438596491,0.7175438596491229,1.917543859649123,5.757017543859649,2017-18,-0.4305375784477112
DeMarre Carroll,PF,31,BRK,64.83333333333333,64.16666666666667,28.683333333333334,3.9499999999999997,9.666666666666668,0.4051666666666667,1.8,4.916666666666667,0.3641666666666667,2.1333333333333333,4.733333333333333,0.45416666666666666,0.49833333333333335,1.9000000000000001,2.55,0.7356666666666666,1.2,4.1000000000000005,5.349999999999999,1.5,1.05,0.3666666666666667,1.15,2.216666666666667,11.549999999999999,2017-18,4.983149882683423
Allen Crabbe,SG,25,BRK,77.33333333333333,37.666666666666664,28.483333333333334,4.1499999999999995,9.633333333333333,0.43599999999999994,2.1500000000000004,5.3999999999999995,0.4025,2.016666666666667,4.233333333333333,0.47816666666666663,0.5453333333333333,1.3833333333333335,1.6666666666666667,0.8528333333333333,0.3166666666666667,3.1999999999999997,3.5666666666666664,1.4000000000000001,0.6666666666666666,0.3833333333333333,0.9,2.233333333333334,11.883333333333333,2017-18,4.606273624738623
Spencer Dinwiddie,PG,24,BRK,61.666666666666664,35.0,24.150000000000002,3.0833333333333335,7.7,0.4001666666666666,1.1166666666666667,3.4000000000000004,0.305,1.9333333333333333,4.3,0.4535,0.4646666666666666,2.316666666666667,3.0666666666666664,0.7665000000000001,0.4666666666666666,2.3000000000000003,2.766666666666667,4.633333333333333,0.7333333333333334,0.2833333333333333,1.2666666666666668,2.1,9.533333333333333,2017-18,5.535127183054134
