PLAYER,POS,AGE,TEAM,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SEASON,VALUE
Elton Brand,C,34,ATL,69.5,42.5,26.016666666666666,4.183333333333334,8.549999999999999,0.4865,0.0,0.0,0.0,4.183333333333334,8.549999999999999,0.48733333333333334,0.4865,1.3500000000000003,1.8499999999999999,0.7293333333333333,2.183333333333333,4.566666666666667,6.783333333333334,1.2833333333333334,0.8666666666666666,1.4000000000000001,0.9666666666666668,2.816666666666667,9.766666666666667,2013-14,0.2713012184096982
DeMarre Carroll,SF,27,ATL,43.0,9.0,13.947222222222223,1.8194444444444444,4.090277777777778,0.4262160195436353,0.26111111111111107,0.8277777777777778,0.2763333333333333,1.5583333333333333,3.2624999999999993,0.4513861233903517,0.4542946358958366,0.7736111111111112,1.0013888888888889,0.8408333333333333,1.0680555555555555,1.1875,2.245833333333333,0.7736111111111112,0.626388888888889,0.23750000000000002,0.4166666666666667,1.4847222222222223,4.636111111111111,2013-14,4.478064023373556
Al Horford,C,27,ATL,53.5,53.5,34.98333333333334,6.75,12.283333333333333,0.5486666666666667,0.0,0.10000000000000002,0.3333333333333333,6.683333333333334,12.183333333333332,0.5511666666666667,0.5498333333333334,1.8833333333333335,2.6999999999999997,0.6993333333333333,2.5,6.5,8.983333333333333,2.9166666666666665,0.9833333333333334,1.1500000000000001,1.75,2.15,15.383333333333333,2013-14,5.801574260054642
Kyle Korver,SG,32,ATL,72.33333333333333,32.333333333333336,26.133333333333336,3.25,7.283333333333332,0.44683333333333336,2.15,4.783333333333332,0.4426666666666666,1.15,2.533333333333333,0.4533333333333333,0.5910000000000001,0.8666666666666667,1.0666666666666667,0.8546666666666667,0.3,2.75,3.1,1.8166666666666667,0.7166666666666668,0.35000000000000003,0.8333333333333334,2.033333333333333,9.533333333333333,2013-14,5.973596407293988
Paul Millsap,PF,28,ATL,73.0,72.33333333333333,31.849999999999994,6.133333333333333,12.266666666666666,0.49849999999999994,0.15000000000000002,0.4666666666666666,0.307,5.95,11.799999999999999,0.5065,0.5046666666666667,3.3333333333333335,4.366666666666666,0.7611666666666667,2.4499999999999997,5.316666666666666,7.75,2.4833333333333334,1.4833333333333334,0.9166666666666666,1.8166666666666667,3.266666666666667,15.716666666666667,2013-14,8.374134497706875
Dexter Pittman,C,25,ATL,17.5,2.0,5.251515151515151,0.693939393939394,1.6727272727272728,0.38106521739130444,0.0,0.0,0.0,0.693939393939394,1.6727272727272728,0.38106521739130444,0.38106521739130444,0.16666666666666666,0.393939393939394,0.21433333333333335,0.6590909090909091,0.8409090909090908,1.4666666666666668,0.09999999999999999,0.06666666666666667,0.06666666666666667,0.45606060606060606,1.2393939393939395,1.534848484848485,2013-14,-9.992040563721812
Jeff Teague,PG,25,ATL,73.66666666666667,62.166666666666664,29.78333333333333,4.666666666666667,10.216666666666667,0.45716666666666667,0.8666666666666667,2.4333333333333336,0.35600000000000004,3.8333333333333335,7.8,0.4871666666666667,0.4971666666666667,2.1333333333333333,2.5666666666666664,0.8251666666666666,0.2833333333333333,1.8666666666666665,2.1999999999999997,5.566666666666667,1.3833333333333335,0.46666666666666673,2.2666666666666666,2.0833333333333335,12.366666666666665,2013-14,5.630751093844951
Lou Williams,PG,27,ATL,53.333333333333336,4.5,27.0,4.783333333333333,11.533333333333333,0.4143333333333333,1.5333333333333332,4.266666666666667,0.3621666666666667,3.1999999999999997,7.216666666666666,0.44700000000000006,0.48183333333333334,3.233333333333334,3.8666666666666667,0.8418333333333333,0.3333333333333333,1.8333333333333333,2.1833333333333336,3.5333333333333337,0.9166666666666666,0.2833333333333333,1.5499999999999998,1.45,14.299999999999999,2013-14,2.6225228457037417
Andray Blatche,PF,27,BRK,60.333333333333336,18.833333333333332,23.183333333333334,4.416666666666667,9.733333333333333,0.45683333333333337,0.05000000000000001,0.3,0.20033333333333334,4.366666666666667,9.516666666666666,0.46416666666666667,0.4595,1.9000000000000001,2.6666666666666665,0.6963333333333335,2.0166666666666666,3.85,5.849999999999999,1.25,1.0166666666666666,0.7166666666666667,1.6666666666666667,2.1666666666666665,10.783333333333333,2013-14,1.5323313646947547
Jason Collins,C,35,BRK,37.166666666666664,12.5,10.497368421052633,0.425438596491228,1.0403508771929824,0.4033075117370892,0.0,0.0,0.16666666666666666,0.425438596491228,1.0403508771929824,0.4019741784037558,0.4044741784037558,0.4850877192982456,0.7026315789473685,0.6609248366013072,0.5438596491228069,1.1657894736842105,1.6596491228070178,0.27456140350877195,0.21666666666666665,0.20614035087719298,0.4175438596491228,1.8105263157894733,1.3271929824561401,2013-14,-4.749646311270276
Kevin Garnett,C,37,BRK,65.83333333333333,65.83333333333333,30.433333333333334,6.283333333333334,12.516666666666666,0.5036666666666667,0.03333333333333333,0.18333333333333335,0.20683333333333334,6.283333333333334,12.333333333333334,0.5086666666666667,0.5055000000000001,2.483333333333333,3.0833333333333335,0.8223333333333334,1.116666666666667,7.0,8.116666666666665,2.516666666666666,1.0666666666666667,0.9166666666666666,1.6666666666666667,2.3000000000000003,15.15,2013-14,-0.4657519856509404
