PLAYER,POS,AGE,TEAM,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SEASON,VALUE
Jason Collins,C,33,ATL,30,10,10.3,0.5,1.3,0.4,0.0,0.0,0.0,0.5,1.3,0.4,0.4,0.2,0.5,0.467,0.4,1.2,1.6,0.3,0.1,0.1,0.3,1.1,1.3,2011-12,-6.3223948163340555
Erick Dampier,C,36,ATL,15,0,5.5,0.1,0.5,0.125,0.0,0.0,0.0,0.1,0.5,0.125,0.125,0.0,0.0,0.0,0.7,1.0,1.7,0.3,0.1,0.3,0.2,0.6,0.1,2011-12,-9.220103282447075
Willie Green,SG,30,ATL,53,2,17.4,2.9,6.1,0.471,0.9,2.1,0.442,1.9,4.0,0.486,0.548,0.9,1.1,0.857,0.3,1.2,1.5,0.8,0.4,0.1,0.6,1.4,7.6,2011-12,-0.663949121603128
Kirk Hinrich,SG,31,ATL,48,31,25.8,2.5,6.1,0.414,1.0,2.8,0.346,1.6,3.3,0.472,0.493,0.5,0.7,0.781,0.2,1.9,2.1,2.8,0.8,0.2,1.2,2.1,6.6,2011-12,-0.670077978560833
Al Horford,C,25,ATL,11,11,31.6,5.2,9.4,0.553,0.0,0.1,0.0,5.2,9.3,0.559,0.553,2.0,2.7,0.733,2.4,4.6,7.0,2.2,0.9,1.3,1.5,1.9,12.4,2011-12,5.4752673310768465
Ivan Johnson,PF,27,ATL,56,0,16.7,2.5,4.9,0.513,0.0,0.1,0.333,2.5,4.8,0.517,0.516,1.3,1.8,0.72,1.2,2.9,4.0,0.6,0.8,0.3,1.2,2.1,6.4,2011-12,-0.7015457473509633
Joe Johnson,SG,30,ATL,60,60,35.5,7.1,15.5,0.454,2.1,5.4,0.388,5.0,10.2,0.489,0.521,2.6,3.1,0.849,0.9,2.8,3.7,3.9,0.8,0.2,1.9,1.3,18.8,2011-12,6.098030613220944
Tracy McGrady,SF,32,ATL,52,0,16.1,1.9,4.4,0.437,0.3,0.6,0.455,1.7,3.8,0.434,0.47,1.1,1.6,0.675,0.4,2.5,3.0,2.1,0.3,0.3,1.0,0.7,5.3,2011-12,-2.6598107093507353
Zaza Pachulia,C,27,ATL,58,44,28.3,2.9,5.8,0.499,0.0,0.0,0.0,2.9,5.8,0.499,0.499,2.0,2.7,0.741,2.7,5.2,7.9,1.4,0.9,0.5,1.4,3.0,7.8,2011-12,2.333640974245637
Jannero Pargo,PG,32,ATL,50,0,13.4,2.1,5.1,0.415,1.1,2.8,0.384,1.0,2.3,0.452,0.52,0.4,0.4,0.95,0.2,1.3,1.5,1.9,0.4,0.0,1.0,1.3,5.6,2011-12,-2.011900417610316
Vladimir Radmanović,SF,31,ATL,49,3,15.4,1.5,4.0,0.376,1.0,2.8,0.37,0.5,1.3,0.387,0.503,0.4,0.6,0.759,0.7,2.2,2.9,1.1,0.4,0.3,0.7,1.3,4.5,2011-12,-1.4259824619756192
