PLAYER,POS,AGE,TEAM,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SEASON,VALUE
Kent Bazemore,SG,25,ATL,68.89481561221842,9.29359733803575,13.099968572707155,1.7037438870552426,4.0419134971300545,0.41226216883725286,0.507600231502526,1.55487252551703,0.3311178995127892,1.1543698887826757,2.5288147383830655,0.4590659129445259,0.47310133708671925,0.7544352863099798,1.2657610672051804,0.5981098356292675,0.1952562972419458,1.7424126563249018,1.9376689535668477,0.9891785946089074,0.5841827040987991,0.24873882771385042,0.882080999840736,1.3350480136816159,4.7036314296632025,2014-15,-1.4711835216547862
Elton Brand,C,35,ATL,57.30252534018728,11.128428519987906,17.36947347938303,2.101649604927952,4.212778436653924,0.48256150320982644,0.0,0.0,0.0,2.101649604927952,4.212778436653924,0.48591461663543223,0.48256150320982644,0.615249261639542,1.0075836326097116,0.610659354450794,1.2117216435985336,3.076328304617828,4.288049948216361,0.8329049329198351,0.5482361909794959,1.0152492616395419,0.6746786996898764,2.164606661019295,4.808558429244983,2014-15,-2.6708282340194875
DeMarre Carroll,SF,28,ATL,70.05852031261641,56.61701108045211,28.075741255908234,3.832969348264702,8.068263109750038,0.4746897308019321,1.2259141121826855,3.323572117886801,0.35745559046190517,2.6070552360820165,4.744690991863235,0.5462897774904086,0.5465203905147522,1.5288489183511318,2.0959439854312962,0.7414111779540908,1.4099900422504628,3.389381983726471,4.765263888236723,1.5411633738222277,1.27174389352143,0.28234432871970666,0.9552914270615126,2.239960169001852,10.496583631573474,2014-15,4.207751853652471
Al Horford,C,28,ATL,59.48681335230592,59.48681335230592,32.96861584131838,7.518694883260431,13.699836007159762,0.5490972647191485,0.07588190451025208,0.3694194803007974,0.37257182513943327,7.418694883260432,13.330416526858965,0.5548034915703604,0.5534503781447544,1.701121208400257,2.45814423680984,0.7050009241268275,2.1217116858489966,6.16935506495593,8.332840517574967,2.995351173558735,0.9482361909794959,1.319980084500926,1.7757999080901337,1.8470329861591201,16.89027478394162,2014-15,5.514845903803177
John Jenkins,SG,23,ATL,29.171800179783535,1.7355749128961941,12.910618016273528,1.7512529935680607,3.961853428766337,0.4442988561861831,0.6953511735587347,1.951252993568061,0.3370995702148666,1.121793682269115,2.0764922974580653,0.5401028160992395,0.526657241018501,0.6359217355084001,0.7018135977681893,0.8961320385844306,0.18234432871970674,1.451763809020504,1.6099900422504627,0.6987967951796245,0.2494393957998715,0.08234432871970673,0.5670130706600461,0.6682162754804217,4.867887033943466,2014-15,-1.2662357963672806
Kyle Korver,SG,33,ATL,73.39449353549409,70.01796016692937,32.369830718257866,3.919980084500926,8.228766921931012,0.4766363186438402,2.725321300310123,5.732986929339954,0.476737039030546,1.1770031129105092,2.4957799925910593,0.47331091335151637,0.6428687474073386,1.2111932470708384,1.3770851093306278,0.8981442213262574,0.2582262332299588,3.7594294380503346,4.041773766770041,2.557615840282145,0.8505606042001285,0.4735574912896194,1.27940952255126,2.0646886574394134,11.776474716382813,2014-15,6.031903121586621
Shelvin Mack,PG,24,ATL,55.35112187569845,4.4754380161156355,16.501613692307032,2.3277409232634487,5.5469770210026255,0.42334207610167335,0.7068780299292051,2.206391634775016,0.33345245048309335,1.5867547555940327,3.3305953439771465,0.47961960975597523,0.4903277427101658,0.5835283414994611,0.7169824739529822,0.7620595483651991,0.1658822662394784,1.4813087340318318,1.6471910002713102,2.963042669803724,0.5744403001229373,0.0,1.0474485918788705,1.0315777303058347,5.9272161440280176,2014-15,-1.0923714676517284
Paul Millsap,PF,29,ATL,74.5469861518895,74.2059047744874,32.41814890565748,6.091723978022356,12.815742496016732,0.47426031270753305,0.8488290028520579,2.362939475016091,0.35113500079216214,5.242894975170298,10.528684925510895,0.5005141698640829,0.5063547533540081,3.6123144554710955,4.838756964181476,0.7445141698640829,2.0646886574394134,5.805241638313827,7.86993029575324,2.97940952255126,1.6453013848110494,0.9923343709701699,2.2476257980316823,2.8482361909794958,16.60281764759782,2014-15,7.35168638784196
Mike Scott,PF,26,ATL,65.33990979169589,2.2876692193101325,15.469777975032116,2.9834479560447122,6.385754788190093,0.4636556387657931,0.6906027696220989,2.022368913066425,0.2494369846835954,2.292845186422613,4.3216121083536265,0.5218194601873822,0.5112045573780286,1.0846687419403394,1.3770031129105091,0.7821186805536352,0.8064624242094546,2.3499502112523145,3.1146388686917277,0.8388389606015949,0.3276457135307562,0.05822623322995882,0.7123144554710956,1.2058520312616408,7.642167423651862,2014-15,-0.4806296203318162
Thabo Sefolosha,SF,30,ATL,62.06398008864587,43.26578504212734,23.354060224903254,2.295269177138616,5.3140460568191665,0.4321711560263348,0.795269177138616,2.2510890007278235,0.34293032669294243,1.475881904510252,3.062957056091342,0.4964090571244275,0.5049107265976106,0.8517638090205041,1.0517638090205041,0.7853303967256572,0.8594294380503344,3.1053412158091973,3.964770653859532,1.458226233229959,1.1746786996898764,0.390009957749537,0.7923343709701696,1.5852791348881532,6.195797573666311,2014-15,1.1566018249763728
