PLAYER,POS,AGE,TEAM,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SEASON,VALUE
Mike Bibby,PG,31,ATL,80,80,27.4,3.4,8.1,0.416,1.6,4.1,0.389,1.8,4.0,0.444,0.514,0.9,1.0,0.861,0.3,2.1,2.3,3.9,0.8,0.0,1.1,2.0,9.1,2009-10,3.4341356713464575
Jason Collins,C,31,ATL,24,0,4.8,0.3,1.0,0.348,0.0,0.0,0.0,0.3,0.9,0.364,0.348,0.0,0.1,0.0,0.2,0.4,0.6,0.2,0.1,0.1,0.2,0.9,0.7,2009-10,-7.663837030213924
Jamal Crawford,SG,29,ATL,79,0,31.1,6.3,14.0,0.449,2.1,5.4,0.382,4.2,8.6,0.491,0.523,3.4,4.0,0.857,0.4,2.1,2.5,3.0,0.8,0.2,1.7,1.7,18.0,2009-10,5.587500280087747
Maurice Evans,SF,31,ATL,79,5,16.7,2.2,5.0,0.445,0.7,2.1,0.337,1.5,2.8,0.527,0.518,0.6,0.8,0.754,0.7,1.2,1.9,0.6,0.4,0.2,0.3,1.6,5.7,2009-10,-1.3780751575304453
Al Horford,C,23,ATL,81,81,35.1,5.8,10.5,0.551,0.0,0.0,1.0,5.8,10.4,0.551,0.552,2.6,3.3,0.789,2.9,7.0,9.9,2.3,0.7,1.1,1.5,2.8,14.2,2009-10,3.5576870398272993
Othello Hunter,SF,23,ATL,7,0,4.7,0.6,1.7,0.333,0.0,0.0,0.0,0.6,1.7,0.333,0.333,0.4,0.6,0.75,0.9,0.9,1.7,0.0,0.0,0.1,0.4,0.7,1.6,2009-10,-5.203610863952264
Joe Johnson,SG,28,ATL,76,76,38.0,8.4,18.2,0.458,1.7,4.6,0.369,6.7,13.6,0.488,0.505,2.9,3.5,0.818,1.0,3.7,4.6,4.9,1.1,0.1,1.9,1.9,21.3,2009-10,7.874475115285814
Randolph Morris,PF,24,ATL,28,0,4.4,0.8,1.5,0.561,0.0,0.0,0.0,0.8,1.5,0.561,0.561,0.6,1.0,0.593,0.4,1.0,1.4,0.1,0.2,0.1,0.4,1.2,2.2,2009-10,-4.980524955075012
Zaza Pachulia,C,25,ATL,78,1,14.0,1.5,3.2,0.488,0.0,0.1,0.0,1.5,3.1,0.496,0.488,1.2,1.8,0.65,1.5,2.3,3.8,0.5,0.5,0.4,0.7,2.4,4.3,2009-10,-2.4548620788852364
Joe Smith,PF,34,ATL,64,1,9.3,1.2,3.0,0.399,0.0,0.1,0.143,1.2,2.9,0.409,0.402,0.6,0.8,0.813,1.0,1.4,2.5,0.3,0.1,0.3,0.3,1.5,3.0,2009-10,-3.707624005336114
